"Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance.","Previous.qualification","Previous.qualification..grade.","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Admission.grade","Displaced","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"1","1","2","9500","daytime","1",149,"19","38","9","9",126.5,1,0,1,"female",0,18,0,0,8,8,7,12.9142857142857,0,12.7,3.7,-1.7,"Graduate"
"1","1","4","9773","daytime","1",155,"0","19","0","0",149.8,1,0,1,"female",1,18,0,0,6,6,6,14.1666666666667,0,16.2,0.3,-0.92,"Graduate"
"1","1","1","9085","daytime","1",120,"19","1","0","7",115.1,1,0,1,"female",0,19,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,"Graduate"
"1","39","1","9254","daytime","0",133.1,"0","19","0","3",124.5,0,0,1,"female",1,36,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,"Dropout"
"1","1","2","9500","daytime","1",131,"38","1","0","0",128.3,1,0,1,"female",1,18,0,0,8,8,7,12.6428571428571,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9500","daytime","1",149,"37","37","9","9",136,0,0,1,"female",1,18,0,0,7,7,6,12.9166666666667,0,7.6,2.6,0.32,"Graduate"
"1","43","1","9130","daytime","1",140,"1","0","9","0",140,1,0,1,"female",1,20,0,0,6,8,6,15.8571428571429,0,13.9,-0.3,0.79,"Graduate"
"1","39","1","9991","evening","1",133.1,"37","37","9","9",126.3,0,0,1,"female",1,26,0,0,5,8,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","43","1","9773","daytime","1",122,"1","1","4","5",126.9,0,0,1,"female",0,21,0,0,6,7,6,12,0,7.6,2.6,0.32,"Graduate"
"1","0","1","9147","daytime","1",121,"19","0","5","5",115.8,1,0,1,"female",1,19,0,0,5,5,5,11.6,0,12.4,0.5,1.79,"Graduate"
"1","39","1","8014","evening","1",120,"19","37","0","7",100,1,0,1,"female",0,24,0,0,6,6,0,0,6,9.4,-0.8,-3.12,"Dropout"
"1","39","1","8014","evening","1",133.1,"1","19","5","0",102.5,0,0,1,"female",1,27,0,0,6,13,0,0,0,8.9,1.4,3.51,"Dropout"
"1","17","1","9085","daytime","1",121,"19","37","0","3",131.5,0,0,1,"female",0,21,1,0,5,9,2,13.5,0,7.6,2.6,0.32,"Dropout"
"1","1","1","9147","daytime","1",133,"38","38","0","7",147,0,0,1,"female",1,18,0,0,5,8,3,12.3333333333333,0,9.4,-0.8,-3.12,"Graduate"
"2","1","4","9853","daytime","1",134,"37","37","5","7",122.5,0,0,1,"female",1,19,0,0,6,6,6,14.5,0,10.8,1.4,1.74,"Graduate"
"1","1","3","9254","daytime","1",115,"1","1","3","3",117.5,1,0,1,"female",0,18,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,"Dropout"
"1","0","1","9500","daytime","1",127,"19","1","5","9",150,0,0,1,"female",1,19,0,0,8,9,7,12.1928571428571,0,11.1,0.6,2.02,"Graduate"
"1","0","1","9500","daytime","1",135,"1","38","4","5",127.5,1,0,1,"female",1,19,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,"Graduate"
"2","0","1","9991","evening","0",140,"0","0","3","3",140,0,0,1,"female",0,33,0,0,5,5,5,15.8,0,11.1,0.6,2.02,"Graduate"
"2","0","1","9147","daytime","0",130,"1","0","3","0",130,0,0,1,"female",0,45,0,0,5,5,5,13.8,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9238","daytime","1",135,"1","1","9","9",133.3,0,0,1,"female",1,20,0,0,6,7,6,12.8571428571429,0,11.1,0.6,2.02,"Graduate"
"1","39","2","9670","daytime","1",140,"0","0","0","0",97,1,0,1,"female",0,28,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1","43","1","9500","daytime","1",120,"1","1","5","0",112,1,0,1,"female",1,19,0,0,8,15,7,11.5714285714286,0,12.7,3.7,-1.7,"Graduate"
"1","1","2","9254","daytime","1",140,"1","37","4","5",123.6,1,0,1,"female",0,18,0,0,6,6,3,12.6666666666667,0,12.7,3.7,-1.7,"Graduate"
"1","39","1","9254","daytime","0",133.1,"19","19","4","0",130.5,0,0,1,"female",0,38,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","1","2","9670","daytime","1",135,"1","0","4","3",133.3,0,0,1,"female",0,19,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9254","daytime","1",123,"1","37","9","9",132.1,0,0,1,"female",1,21,0,0,6,8,5,12,0,15.5,2.8,-4.06,"Graduate"
"1","1","1","9147","daytime","1",133.1,"37","1","9","0",100,0,0,1,"female",0,21,0,0,5,12,1,15,3,16.2,0.3,-0.92,"Dropout"
"1","1","1","9238","daytime","1",154,"38","37","9","9",140.4,0,0,1,"female",1,22,0,0,6,6,6,13,0,10.8,1.4,1.74,"Graduate"
"1","1","1","9853","daytime","1",148,"19","19","5","7",141.7,0,0,1,"female",1,18,0,0,6,7,6,13.1666666666667,0,9.4,-0.8,-3.12,"Graduate"
"1","17","2","9238","daytime","1",133,"37","37","3","9",119.7,0,0,1,"female",1,18,0,0,6,9,6,11.5714285714286,0,15.5,2.8,-4.06,"Graduate"
"1","1","1","9130","daytime","1",126,"19","1","9","9",122.5,1,0,0,"female",0,25,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,"Dropout"
"1","39","1","9085","daytime","0",133.1,"19","19","9","7",140,0,1,0,"female",0,24,0,1,6,14,3,10.3333333333333,0,16.2,0.3,-0.92,"Dropout"
"1","1","2","9147","daytime","1",118,"37","19","5","5",119.1,1,0,1,"female",1,20,0,0,5,5,5,13.6,0,12.4,0.5,1.79,"Graduate"
"1","39","1","9147","daytime","1",120,"37","1","9","0",122.7,0,0,0,"female",0,25,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout"
"1","1","1","9147","daytime","1",127,"38","19","9","0",117.9,0,0,1,"female",1,20,0,4,10,12,10,12.3636363636364,0,8.9,1.4,3.51,"Graduate"
"1","0","1","9500","daytime","0",130,"19","38","5","3",130,0,0,1,"female",0,23,0,0,8,8,8,13.22,0,9.4,-0.8,-3.12,"Graduate"
"1","17","3","9500","daytime","1",129,"19","37","0","0",120,1,0,1,"female",1,19,0,0,8,8,7,13.1514285714286,0,10.8,1.4,1.74,"Graduate"
"1","0","1","9003","daytime","0",130,"37","37","9","0",130,0,1,0,"female",0,29,0,0,6,8,3,11.3333333333333,0,13.9,-0.3,0.79,"Dropout"
"1","1","3","9254","daytime","1",121,"19","37","4","7",116.8,1,0,1,"female",0,21,0,0,6,8,4,12.25,0,11.1,0.6,2.02,"Graduate"
"1","1","1","9670","daytime","1",136,"19","1","9","0",123.4,1,0,1,"female",1,18,0,0,6,13,5,14.1428571428571,0,11.1,0.6,2.02,"Graduate"
"1","1","3","9773","daytime","1",131,"38","37","0","7",127.2,1,0,1,"female",1,18,0,0,6,6,6,12.8333333333333,0,8.9,1.4,3.51,"Dropout"
"1","1","1","9085","daytime","1",122,"0","19","0","0",103.4,0,0,1,"female",0,19,0,0,5,6,5,13,0,7.6,2.6,0.32,"Graduate"
"1","17","1","9147","daytime","1",136,"1","1","4","0",124.1,0,0,1,"female",0,18,0,0,5,6,5,10.8,0,8.9,1.4,3.51,"Graduate"
"2","39","1","9556","daytime","0",133.1,"38","37","0","7",99.5,1,1,0,"female",1,37,0,0,7,12,0,0,0,8.9,1.4,3.51,"Dropout"
"1","17","1","9991","evening","0",127,"37","37","0","0",124.9,0,0,1,"female",0,29,0,0,5,14,5,12.3333333333333,3,16.2,0.3,-0.92,"Graduate"
"1","1","1","9238","daytime","1",121,"1","1","9","0",118.9,1,0,1,"female",1,19,0,0,6,9,5,12.6666666666667,0,12.4,0.5,1.79,"Graduate"
"1","43","1","9238","daytime","1",124,"1","1","3","0",118.8,1,1,0,"female",0,22,0,2,7,8,2,13,0,16.2,0.3,-0.92,"Dropout"
"1","1","1","9254","daytime","1",131,"37","38","9","7",137,0,0,1,"female",1,20,0,0,6,10,5,10.6,0,15.5,2.8,-4.06,"Graduate"
"1","39","1","8014","evening","1",100,"37","37","0","0",100,0,0,1,"female",0,34,0,0,6,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","43","1","9119","daytime","1",130,"37","38","9","9",120,0,1,0,"female",0,30,0,6,12,19,6,12.1666666666667,2,7.6,2.6,0.32,"Dropout"
"1","1","1","9238","daytime","1",135,"1","1","4","0",122.8,0,0,1,"female",0,18,0,0,6,7,6,14,0,10.8,1.4,1.74,"Graduate"
"1","1","1","9238","daytime","1",130,"38","19","9","5",121.6,0,0,1,"female",0,18,0,0,6,6,6,12,0,12.4,0.5,1.79,"Graduate"
"1","1","2","9773","daytime","1",146,"0","1","0","3",149.2,1,0,1,"female",0,18,0,0,6,10,3,11.6666666666667,0,9.4,-0.8,-3.12,"Graduate"
"1","17","4","9500","daytime","1",146,"0","1","0","3",140,1,0,1,"female",0,18,0,0,8,8,7,14.8285714285714,0,12.7,3.7,-1.7,"Graduate"
"1","1","2","9773","daytime","1",154,"38","38","9","9",133.4,1,0,1,"female",1,19,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9070","daytime","1",137,"37","37","9","9",126.2,1,0,1,"female",1,19,0,0,6,8,6,12.5,0,10.8,1.4,1.74,"Graduate"
"1","1","5","9500","daytime","1",151,"1","1","9","9",127.8,0,0,1,"female",1,18,0,0,8,8,7,13.6714285714286,0,12.7,3.7,-1.7,"Graduate"
"1","0","1","9003","daytime","0",150,"37","38","4","0",150,0,0,1,"female",1,21,0,0,6,8,5,12.8,0,13.9,-0.3,0.79,"Graduate"
"1","1","2","9147","daytime","1",121,"1","19","9","9",113.7,1,0,0,"female",0,20,0,0,5,12,1,13,0,7.6,2.6,0.32,"Dropout"
"1","17","1","9147","daytime","1",122,"0","19","4","0",117.8,1,0,1,"female",0,20,0,0,5,8,5,12.3333333333333,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","9500","daytime","1",143,"0","1","0","5",136.7,0,0,1,"female",0,19,0,1,8,8,8,13.55,0,11.1,0.6,2.02,"Graduate"
"1","1","1","9238","daytime","1",152,"1","38","4","5",144.7,0,0,1,"female",0,20,0,0,6,7,6,15.4285714285714,0,16.2,0.3,-0.92,"Graduate"
"1","17","3","9500","daytime","1",145,"0","1","4","0",139.8,1,0,1,"female",0,18,0,0,8,8,8,15.3875,0,13.9,-0.3,0.79,"Graduate"
"1","0","1","9853","daytime","1",120,"37","38","3","3",113.7,0,0,1,"female",0,20,0,0,6,10,3,10.6666666666667,0,12.7,3.7,-1.7,"Dropout"
"2","0","1","9130","daytime","0",140,"0","0","0","0",140,0,1,0,"female",0,29,4,5,7,12,5,13.2,2,7.6,2.6,0.32,"Dropout"
"1","1","1","9500","daytime","1",129,"19","19","5","5",119.6,1,0,1,"female",1,20,0,0,8,11,7,13.8128571428571,0,15.5,2.8,-4.06,"Graduate"
"1","0","2","9147","daytime","1",139,"38","37","9","9",123.7,1,0,1,"female",1,22,0,0,5,8,4,11.4,2,16.2,0.3,-0.92,"Graduate"
"0","1","1","8014","evening","1",133.1,"0","19","4","0",143,1,0,1,"female",1,47,0,0,6,7,6,14.1666666666667,0,16.2,0.3,-0.92,"Graduate"
"2","0","1","9991","evening","1",127,"37","37","0","0",100.1,0,0,1,"female",0,31,0,0,5,5,5,13.8,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9070","daytime","1",126,"19","37","0","5",119.4,0,0,1,"female",1,21,0,0,6,6,6,12.8333333333333,0,16.2,0.3,-0.92,"Graduate"
"1","1","1","8014","evening","1",128,"38","38","0","0",122.1,0,0,1,"female",0,21,0,0,6,10,6,11.8571428571429,0,7.6,2.6,0.32,"Graduate"
"2","39","1","9773","daytime","0",100,"1","1","4","0",100,0,0,1,"female",0,24,0,0,6,6,6,13.8333333333333,0,7.6,2.6,0.32,"Graduate"
"1","39","1","8014","evening","0",170,"0","1","0","0",101,0,0,1,"female",0,32,0,0,6,12,4,11.5,0,7.6,2.6,0.32,"Graduate"
"1","0","2","8014","evening","1",117,"0","1","3","0",111.8,1,0,1,"female",1,19,0,0,6,9,6,11.5,0,10.8,1.4,1.74,"Graduate"
"1","39","1","9500","daytime","1",140,"0","0","0","0",140,1,0,1,"female",0,24,0,0,8,8,8,13.385,0,9.4,-0.8,-3.12,"Graduate"
"1","17","4","9085","daytime","1",123,"19","19","4","0",124.4,1,0,1,"female",0,19,0,0,6,9,6,14.5,0,15.5,2.8,-4.06,"Graduate"
"1","0","1","9003","daytime","0",150,"19","37","0","0",150,0,1,1,"female",1,19,0,0,6,7,6,13.8333333333333,0,13.9,-0.3,0.79,"Graduate"
"1","17","4","9238","daytime","1",123,"19","19","0","0",116,1,0,1,"female",1,18,0,0,6,8,6,11.6666666666667,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9070","daytime","1",130,"38","37","3","0",135.6,1,0,1,"female",1,19,0,0,6,10,2,11.3333333333333,0,8.9,1.4,3.51,"Dropout"
"2","1","1","9500","daytime","1",137,"0","38","0","0",121,0,0,1,"female",1,19,0,0,8,8,7,14.7257142857143,0,10.8,1.4,1.74,"Graduate"
"1","17","2","9773","daytime","1",126,"19","38","9","0",118.7,1,0,1,"female",1,18,0,0,6,6,6,13.6666666666667,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9238","daytime","1",125,"1","1","3","3",125.7,1,0,1,"female",0,18,0,0,6,8,6,12.3333333333333,0,12.4,0.5,1.79,"Graduate"
"1","17","4","9556","daytime","1",112,"1","1","4","0",107.1,1,0,1,"female",0,20,0,0,8,8,8,13.1375,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9500","daytime","1",141,"19","38","5","7",125.5,0,0,1,"female",0,18,2,0,8,10,8,12.86,2,9.4,-0.8,-3.12,"Graduate"
"1","17","4","9670","daytime","1",135,"38","38","9","7",127,1,0,1,"female",0,18,0,0,6,9,6,13.7142857142857,0,11.1,0.6,2.02,"Graduate"
"1","1","2","9085","daytime","1",117,"38","37","9","9",113.5,1,0,1,"female",1,21,0,0,5,5,5,12.2,0,10.8,1.4,1.74,"Graduate"
"1","1","1","9500","daytime","1",160,"19","19","4","9",154.4,0,0,1,"female",1,18,0,0,8,9,8,16.1688888888889,0,15.5,2.8,-4.06,"Graduate"
"1","0","1","9670","daytime","1",136,"19","19","5","5",122,0,1,0,"female",0,18,0,0,5,6,4,10.25,0,9.4,-0.8,-3.12,"Dropout"
"1","17","2","9238","daytime","1",143,"1","0","4","3",128,1,0,1,"female",0,19,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","17","4","9670","daytime","1",120,"1","19","5","5",117.2,1,0,1,"female",0,18,0,0,6,11,4,14.6,0,11.1,0.6,2.02,"Graduate"
"1","39","1","9130","daytime","0",150,"0","1","0","0",150,1,0,1,"female",0,34,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","1","3","9085","daytime","1",142,"0","0","0","0",155.3,0,0,1,"female",0,19,0,0,5,6,5,13.2,0,7.6,2.6,0.32,"Graduate"
"1","0","1","9130","daytime","0",120,"37","37","0","0",120,1,1,0,"female",0,19,0,1,6,12,2,11,0,12.4,0.5,1.79,"Dropout"
"1","0","1","9238","daytime","1",160,"0","19","0","0",116.1,0,1,1,"female",0,26,0,0,6,7,6,15.1428571428571,0,11.1,0.6,2.02,"Graduate"
"1","17","1","9853","daytime","1",133.1,"0","0","0","0",118.9,1,0,1,"female",0,21,0,0,6,10,3,11.3333333333333,0,7.6,2.6,0.32,"Dropout"
"1","17","2","9147","daytime","1",142,"19","19","4","0",127.3,0,0,1,"female",1,18,0,0,5,5,5,11.8,0,11.1,0.6,2.02,"Graduate"
"1","17","4","9853","daytime","1",121,"38","38","5","7",113.7,1,0,1,"female",1,20,0,0,6,9,5,13.6666666666667,0,9.4,-0.8,-3.12,"Graduate"
"1","0","1","9147","daytime","1",135,"1","1","4","0",118.5,0,0,1,"female",0,25,0,0,5,5,0,0,0,11.1,0.6,2.02,"Dropout"
"1","1","1","9147","daytime","1",153,"1","38","4","3",146.7,0,0,1,"female",0,18,0,0,5,5,5,16.4,0,11.1,0.6,2.02,"Graduate"
"1","1","1","9500","daytime","1",140,"19","19","3","0",124.3,1,0,1,"female",1,18,0,0,8,11,8,14.8818181818182,0,16.2,0.3,-0.92,"Graduate"
"1","1","1","9500","daytime","1",152,"0","19","3","5",137.8,0,0,1,"female",0,19,0,0,8,9,8,14.3555555555556,0,11.1,0.6,2.02,"Graduate"
"1","1","1","9238","daytime","1",120,"19","38","5","9",130.2,0,0,1,"female",1,18,0,0,6,10,6,11.8571428571429,0,12.4,0.5,1.79,"Graduate"
"1","0","1","9085","daytime","0",150,"19","19","9","5",150,0,1,0,"female",0,26,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"1","0","1","9500","daytime","1",100,"37","37","0","9",100,1,0,1,"female",1,19,0,0,8,8,7,13.0585714285714,0,10.8,1.4,1.74,"Graduate"
"1","1","1","9500","daytime","1",150,"1","1","5","0",155.6,0,0,1,"female",0,19,0,0,8,9,8,14.0555555555556,0,16.2,0.3,-0.92,"Graduate"
"1","43","4","9147","daytime","1",124,"37","37","9","9",117.4,0,0,1,"female",0,19,0,4,10,14,8,12,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9254","daytime","1",121,"19","19","5","0",117.5,1,0,1,"female",0,18,0,0,6,11,3,11.6666666666667,0,16.2,0.3,-0.92,"Graduate"
"1","43","1","9500","daytime","0",134,"1","37","9","9",120.4,1,0,1,"female",0,19,0,0,7,7,6,13.3333333333333,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9238","daytime","1",134,"1","1","9","0",130.9,0,1,1,"female",0,18,0,0,6,9,5,11,0,13.9,-0.3,0.79,"Graduate"
"1","0","1","9119","daytime","0",151,"19","37","4","7",151,0,1,1,"female",0,26,0,0,5,5,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","1","1","9238","daytime","1",107,"38","38","0","7",103.5,1,0,1,"female",0,20,0,0,6,7,6,13,0,12.4,0.5,1.79,"Graduate"
"1","1","1","8014","evening","1",126,"37","38","9","0",119.4,0,0,1,"female",0,19,0,0,6,6,6,11.6666666666667,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9238","daytime","1",133,"0","37","4","9",134.4,1,0,1,"female",1,18,0,0,6,9,6,13.6666666666667,0,9.4,-0.8,-3.12,"Graduate"
"1","0","1","9238","daytime","0",140,"38","37","0","7",143,0,0,1,"female",0,19,0,2,6,6,6,14.6666666666667,0,13.9,-0.3,0.79,"Graduate"
"1","0","1","9853","daytime","0",110,"0","0","0","0",110,0,1,1,"female",0,40,0,0,7,7,7,14.5714285714286,0,12.4,0.5,1.79,"Graduate"
"1","1","4","9500","daytime","1",141,"38","38","0","7",132.5,1,0,1,"female",1,18,0,0,8,8,8,13.39125,0,9.4,-0.8,-3.12,"Graduate"
"1","17","1","9238","daytime","1",122,"0","1","9","0",114.7,0,0,1,"female",0,19,0,0,6,8,6,12.4285714285714,0,13.9,-0.3,0.79,"Graduate"
"1","17","1","9130","daytime","1",156,"0","0","3","5",166.9,0,0,1,"female",0,18,0,0,5,6,4,12.5,0,7.6,2.6,0.32,"Graduate"
"1","1","1","171","daytime","1",188,"0","0","0","0",178.3,1,0,1,"female",0,18,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"2","39","1","8014","evening","1",120,"37","37","9","9",117,1,0,1,"female",0,33,0,0,6,8,6,12.8571428571429,0,12.4,0.5,1.79,"Graduate"
"1","39","1","9003","daytime","0",130,"0","0","0","0",150,0,0,1,"female",0,35,0,0,6,11,6,13.1,0,16.2,0.3,-0.92,"Graduate"
"1","1","1","9773","daytime","1",140,"19","19","0","5",135.1,1,0,1,"female",0,18,0,0,6,8,6,12.5,0,9.4,-0.8,-3.12,"Graduate"
"0","39","1","9991","evening","1",133.1,"37","37","0","0",136.2,0,0,1,"female",0,39,0,0,5,9,5,11.6666666666667,0,10.8,1.4,1.74,"Graduate"
"2","39","1","9238","daytime","1",120,"37","37","9","9",116,0,0,1,"female",0,44,0,0,6,6,6,13.8333333333333,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9254","daytime","1",117,"19","19","9","9",116.3,1,0,1,"female",0,24,0,0,6,6,4,11.5,0,12.7,3.7,-1.7,"Dropout"
"1","43","1","9773","daytime","1",123,"19","19","9","0",134,0,0,1,"female",1,20,0,0,6,6,6,13.3333333333333,0,12.4,0.5,1.79,"Graduate"
"1","1","4","171","daytime","1",127,"1","1","9","5",124.2,1,0,0,"female",0,19,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"2","1","1","9500","daytime","1",151,"37","38","9","7",134.5,0,1,1,"female",1,18,0,0,7,7,6,14.2,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9254","daytime","1",127,"19","19","4","0",120.7,0,1,0,"female",0,22,0,0,6,12,0,0,0,10.8,1.4,1.74,"Dropout"
"1","17","1","9085","daytime","1",133,"19","1","4","5",127.1,1,0,1,"female",0,18,0,0,6,7,6,16.4285714285714,0,11.1,0.6,2.02,"Graduate"
"1","39","1","9500","daytime","0",133.1,"38","37","9","9",133,0,0,1,"female",0,24,0,0,8,9,7,13.4428571428571,0,13.9,-0.3,0.79,"Graduate"
"1","39","1","9991","evening","1",133.1,"37","37","0","0",128.2,0,0,1,"female",0,33,0,0,5,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","39","1","9085","daytime","0",160,"0","0","0","3",172,0,0,1,"female",0,26,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"1","17","4","9853","daytime","1",140,"19","38","4","0",128.5,1,0,1,"female",0,18,0,0,6,10,6,11.8333333333333,0,10.8,1.4,1.74,"Graduate"
"1","1","1","9773","daytime","1",146,"37","38","9","7",128.5,0,1,1,"female",0,19,0,0,6,12,2,10,0,10.8,1.4,1.74,"Dropout"
"1","0","1","9085","daytime","0",140,"19","37","9","0",142.5,1,0,1,"female",1,22,0,4,9,16,7,13.7142857142857,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9085","daytime","1",133.1,"37","38","0","5",106,1,0,1,"female",1,21,0,0,6,10,6,15.75,0,15.5,2.8,-4.06,"Graduate"
"1","1","4","9500","daytime","1",136,"19","38","4","0",125.5,1,0,1,"female",1,21,0,0,7,7,6,14.0333333333333,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9853","daytime","1",122,"38","37","0","0",112.9,1,0,1,"female",1,19,0,0,7,8,6,13.6666666666667,0,8.9,1.4,3.51,"Graduate"
"1","1","6","9500","daytime","1",138,"19","19","9","5",124.8,1,0,1,"female",0,18,0,0,8,8,7,13.4142857142857,0,12.7,3.7,-1.7,"Dropout"
"2","43","1","8014","evening","1",160,"37","0","9","0",140.9,0,0,1,"female",0,50,0,3,7,7,7,13.5714285714286,0,16.2,0.3,-0.92,"Graduate"
"1","17","1","9773","daytime","1",161,"1","19","4","7",148.4,0,0,1,"female",1,19,0,0,6,7,6,14.4285714285714,0,15.5,2.8,-4.06,"Graduate"
"0","39","1","9991","evening","1",140,"1","37","0","0",129.7,0,0,1,"female",0,35,0,0,5,9,5,12.8571428571429,0,13.9,-0.3,0.79,"Graduate"
"2","39","1","9085","daytime","0",133.1,"38","38","4","7",128.2,0,0,1,"female",0,31,0,0,6,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","0","4","9147","daytime","1",130,"37","37","9","9",119.9,1,0,0,"female",0,34,0,0,5,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","1","1","9500","daytime","1",152,"1","1","4","0",141,1,0,1,"female",1,18,0,0,8,8,8,15.2875,0,12.4,0.5,1.79,"Graduate"
"0","39","1","9500","daytime","0",133.1,"38","19","5","7",140,0,0,1,"female",1,26,0,0,8,12,6,10.9785714285714,0,16.2,0.3,-0.92,"Dropout"
"1","1","1","9853","daytime","1",125,"19","19","5","5",117,0,0,1,"female",1,19,0,0,6,6,6,13.1666666666667,0,15.5,2.8,-4.06,"Graduate"
"1","0","1","9147","daytime","0",140,"0","0","0","0",140.2,0,0,1,"female",0,20,0,3,9,14,8,11.1111111111111,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9238","daytime","1",124,"0","0","0","0",129.3,0,0,1,"female",0,19,0,0,6,7,6,11.1666666666667,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9853","daytime","1",140,"37","37","9","9",145.3,0,0,1,"female",0,18,0,0,6,9,6,12.3333333333333,0,7.6,2.6,0.32,"Graduate"
"1","39","1","9991","evening","0",130,"37","37","9","9",146.2,0,0,1,"female",0,28,0,6,11,16,10,12,0,10.8,1.4,1.74,"Graduate"
"1","0","1","8014","evening","0",160,"37","37","0","7",156.1,0,0,1,"female",1,21,0,2,6,6,6,14.1666666666667,0,13.9,-0.3,0.79,"Graduate"
"1","1","6","9773","daytime","1",141,"0","37","0","7",128.4,1,1,0,"female",0,18,0,0,6,8,5,11.4,0,7.6,2.6,0.32,"Dropout"
"1","17","2","9085","daytime","1",120,"1","1","9","0",115,0,0,0,"female",0,20,0,0,5,8,2,12.3333333333333,0,7.6,2.6,0.32,"Dropout"
"1","17","2","9085","daytime","1",166,"1","19","4","3",158.7,0,0,1,"female",0,18,0,0,6,7,6,14,0,11.1,0.6,2.02,"Graduate"
"1","1","4","9500","daytime","1",147,"1","1","4","9",124.5,1,0,1,"female",1,19,0,0,8,11,7,12.86,0,10.8,1.4,1.74,"Graduate"
"1","0","1","9238","daytime","1",121,"0","19","3","0",111.9,1,0,1,"female",0,20,0,5,11,14,11,12,0,12.4,0.5,1.79,"Graduate"
"1","0","1","9085","daytime","0",150,"38","37","4","0",150,1,0,1,"female",1,22,0,2,6,10,3,12,0,13.9,-0.3,0.79,"Graduate"
"1","17","1","9670","daytime","1",124,"37","19","5","0",114.2,1,1,1,"female",0,18,0,0,6,9,4,13.7142857142857,0,10.8,1.4,1.74,"Dropout"
"1","17","1","9147","daytime","1",96,"38","37","0","0",96,1,0,1,"female",0,19,0,0,5,9,0,0,3,16.2,0.3,-0.92,"Dropout"
"1","17","1","9500","daytime","1",142,"37","37","5","5",131.3,1,0,1,"female",0,19,0,0,8,8,7,14.7314285714286,0,10.8,1.4,1.74,"Graduate"
"1","1","1","171","daytime","1",135,"1","19","3","9",137.1,1,0,1,"female",0,18,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Graduate"
"1","0","1","9070","daytime","0",120,"1","19","3","9",120,1,0,1,"female",0,21,1,6,12,12,12,14.25,0,13.9,-0.3,0.79,"Graduate"
"1","39","1","9991","evening","0",140,"1","19","9","9",139,0,0,1,"female",0,27,0,0,5,5,5,14.8,0,8.9,1.4,3.51,"Graduate"
"1","17","1","9238","daytime","1",135,"1","19","4","0",129.1,0,0,1,"female",0,19,0,0,6,7,6,14.5714285714286,0,15.5,2.8,-4.06,"Graduate"
"0","39","1","9085","daytime","1",133.1,"0","0","0","0",128.2,0,0,1,"female",0,25,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1","1","2","9500","daytime","1",137,"19","19","0","7",120.8,1,0,1,"female",1,18,0,0,8,8,7,14.6542857142857,0,10.8,1.4,1.74,"Graduate"
"1","39","1","9500","daytime","0",122,"19","1","4","0",135.8,0,0,1,"female",0,24,0,0,8,8,7,12.4014285714286,0,10.8,1.4,1.74,"Graduate"
